Alignment_name	No_of_taxa	Alignment_length	Total_matrix_cells	Undetermined_characters	Missing_percent	No_variable_sites	Proportion_variable_sites	Parsimony_informative_sites	Proportion_parsimony_informative	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
HOG0019026	31	674	20894	398	1.905	339	0.503	207	0.307	1896	334	785	1290	496	1233	606	1328	1054	2612	477	1352	919	614	915	1379	1252	1336	102	516	0	0	0	2	0	0	396	0
HOG0019027	30	679	20370	193	0.947	366	0.539	232	0.342	1333	867	792	1099	686	1126	967	846	1455	1339	310	723	1208	1349	923	2107	1465	1219	8	355	0	0	0	0	0	0	193	0
HOG0019028	31	241	7471	218	2.918	106	0.44	34	0.141	345	31	340	438	360	720	154	591	547	796	180	240	247	235	415	484	315	485	61	269	0	0	0	0	0	0	218	0
HOG0019029	31	642	19902	175	0.879	284	0.442	205	0.319	1124	161	1284	2088	571	1122	291	824	2266	1898	491	809	988	821	1056	1415	1093	860	0	565	0	0	0	0	0	0	175	0
HOG0019031	30	286	8580	95	1.107	110	0.385	64	0.224	445	182	427	1201	317	190	105	480	962	715	95	346	272	380	673	619	421	245	88	322	0	0	0	0	0	0	95	0
HOG0019032	31	380	11780	358	3.039	244	0.642	177	0.466	834	163	547	912	611	767	200	588	929	1082	299	275	501	654	828	640	546	522	122	402	0	0	0	1	0	0	357	0
HOG0019034	31	496	15376	228	1.483	92	0.185	40	0.081	587	490	661	775	577	739	843	242	1278	1568	501	613	953	841	549	1767	1071	725	1	367	0	0	0	0	0	0	228	0
HOG0019035	31	292	9052	311	3.436	147	0.503	98	0.336	545	38	391	482	293	719	99	485	646	973	180	296	716	388	802	409	375	414	49	441	0	0	0	0	0	0	311	0
HOG0019036	31	905	28055	1092	3.892	209	0.231	42	0.046	2389	396	1528	2187	729	1933	678	1178	1458	3435	1008	1187	972	906	1202	1747	1164	1842	184	840	0	0	0	0	0	0	1092	0
HOG0019037	31	220	6820	138	2.023	65	0.295	31	0.141	190	69	499	637	353	212	210	471	294	713	120	387	298	179	455	583	289	435	85	203	0	0	0	0	0	0	138	0
HOG0019038	31	380	11780	0	0.0	40	0.105	26	0.068	621	124	647	1104	257	306	179	865	1135	1443	372	592	189	594	648	732	698	619	155	500	0	0	0	0	0	0	0	0
HOG0019039	31	419	12989	397	3.056	260	0.621	151	0.36	872	15	775	1256	225	689	172	779	750	1367	302	609	112	765	822	1156	740	779	60	347	0	0	0	3	0	0	394	0
HOG0019040	31	615	19065	252	1.322	210	0.341	115	0.187	1081	33	2311	1633	527	1430	186	273	1025	877	125	566	1428	439	2603	2098	872	542	213	551	0	0	0	0	0	0	252	0
HOG0019043	30	683	20490	711	3.47	378	0.553	303	0.444	886	234	1259	1137	1130	921	573	941	981	1973	527	831	990	736	1215	1902	1275	1129	410	729	0	0	0	0	0	0	711	0
HOG0019046	30	494	14820	508	3.428	231	0.468	160	0.324	1287	256	628	884	513	1171	408	845	980	1166	285	543	637	330	682	936	964	1306	128	363	0	0	0	2	0	0	506	0
HOG0019048	31	498	15438	530	3.433	167	0.335	70	0.141	701	83	696	884	328	854	642	400	734	767	299	472	1673	1454	638	1761	1126	665	146	585	0	0	0	0	0	0	530	0
HOG0019049	30	460	13800	177	1.283	213	0.463	112	0.243	463	252	1382	1366	563	749	445	748	1736	934	184	430	518	332	826	843	625	735	68	424	0	0	0	0	0	0	177	0
HOG0019051	31	974	30194	460	1.523	321	0.33	209	0.215	2010	790	1718	2524	1401	1265	939	1742	2114	3108	763	1143	1204	1342	1303	1966	1150	1624	321	1307	0	0	0	3	0	0	457	0
HOG0019052	31	207	6417	65	1.013	110	0.531	65	0.314	568	181	232	614	427	125	72	287	791	464	156	344	216	404	246	600	269	65	92	199	0	0	0	0	0	0	65	0
HOG0019053	31	385	11935	131	1.098	275	0.714	214	0.556	305	690	545	877	362	562	401	531	1096	1257	239	552	531	730	493	637	827	636	164	369	0	0	0	0	0	0	131	0
HOG0019056	31	766	23746	372	1.567	192	0.251	78	0.102	1428	410	979	1812	485	754	772	1021	1574	1880	546	1490	1252	1511	1510	2339	1546	1463	33	569	0	0	0	0	0	0	372	0
HOG0019057	31	452	14012	417	2.976	139	0.308	82	0.181	670	499	989	825	601	690	374	787	571	1209	414	363	689	521	817	1034	833	705	176	828	0	0	0	5	0	0	412	0
HOG0019060	31	576	17856	511	2.862	250	0.434	119	0.207	1171	280	697	832	751	783	425	701	802	2400	134	552	1167	638	982	1586	1073	1285	372	714	0	0	0	0	0	0	511	0
HOG0019061	31	260	8060	101	1.253	27	0.104	19	0.073	712	154	501	573	279	492	239	431	400	712	216	239	393	425	556	457	410	471	28	271	0	0	0	0	0	0	101	0
HOG0019064	30	320	9600	195	2.031	199	0.622	152	0.475	573	253	388	545	555	409	263	431	569	1278	280	481	351	380	452	727	513	517	140	300	0	0	0	0	0	0	195	0
HOG0019066	30	308	9240	246	2.662	135	0.438	57	0.185	1085	146	550	846	159	538	183	363	838	734	247	380	289	538	318	518	257	459	27	519	0	0	0	0	0	0	246	0
HOG0019068	31	888	27528	186	0.676	546	0.615	396	0.446	1886	370	1202	1721	1199	1429	469	1930	2065	2856	732	1476	891	1163	1176	2561	1285	1933	155	843	0	0	0	0	0	0	186	0
HOG0019070	29	405	11745	318	2.708	118	0.291	54	0.133	612	260	532	827	455	814	211	700	708	1304	339	337	862	295	515	708	581	951	59	357	0	0	0	0	0	0	318	0
HOG0019071	31	736	22816	678	2.972	224	0.304	109	0.148	1272	477	1271	1866	1114	981	690	1301	1601	2509	472	928	544	1485	1283	1337	780	1390	51	786	0	0	0	0	0	0	678	0
HOG0019080	31	408	12648	108	0.854	147	0.36	61	0.15	597	188	818	1084	685	503	319	548	815	1304	335	513	496	635	794	638	680	818	62	708	0	0	0	0	0	0	108	0
HOG0019081	31	569	17639	130	0.737	228	0.401	109	0.192	1033	400	1214	1501	778	977	283	992	1444	1937	314	664	766	513	662	1331	565	1368	185	582	0	0	0	0	0	0	130	0
HOG0019082	30	441	13230	91	0.688	170	0.385	66	0.15	683	154	820	1085	753	732	184	862	875	1416	293	697	656	613	471	749	785	789	90	432	0	0	0	0	0	0	91	0
HOG0019083	31	417	12927	619	4.788	220	0.528	141	0.338	492	153	565	828	178	608	347	814	725	1136	143	502	954	298	781	1388	926	992	105	373	0	0	0	0	0	0	619	0
HOG0019084	31	252	7812	132	1.69	68	0.27	39	0.155	751	426	334	324	315	498	150	683	277	800	122	219	156	149	280	352	511	753	117	463	0	0	0	1	0	0	131	0
HOG0019090	30	474	14220	573	4.03	284	0.599	206	0.435	849	245	991	1121	440	677	576	574	698	1505	196	456	792	538	365	1319	763	959	169	414	0	0	0	0	0	0	573	0
HOG0019091	31	351	10881	185	1.7	161	0.459	115	0.328	648	651	632	664	288	776	275	507	781	853	201	304	570	492	633	823	544	464	184	406	0	0	0	0	0	0	185	0
HOG0019093	31	656	20336	249	1.224	315	0.48	206	0.314	2216	219	522	952	1322	1436	346	1294	529	2455	514	408	917	629	752	1691	1087	1742	374	682	0	0	0	0	0	0	249	0
HOG0019094	31	403	12493	213	1.705	103	0.256	61	0.151	1039	1	481	1164	224	567	381	162	1457	432	327	367	412	583	1955	1740	400	359	60	169	0	0	0	0	0	0	213	0
HOG0019098	31	570	17670	14	0.079	92	0.161	54	0.095	1789	124	1115	1367	307	1674	95	1341	1608	1535	500	679	606	492	713	683	1046	1732	31	219	0	0	0	0	0	0	14	0
HOG0019102	31	262	8122	233	2.869	112	0.427	61	0.233	763	154	554	466	95	555	291	257	340	1217	130	281	322	484	727	385	403	377	29	59	0	0	0	0	0	0	233	0
HOG0019104	31	691	21421	1349	6.298	200	0.289	78	0.113	1915	488	1092	1309	489	1112	998	1134	931	2177	443	1029	591	715	1225	1063	1104	1457	111	689	0	0	0	0	0	0	1349	0
HOG0019111	31	254	7874	41	0.521	133	0.524	92	0.362	456	317	289	487	286	246	172	341	330	1391	214	203	463	628	400	656	348	376	91	139	0	0	0	0	0	0	41	0
HOG0019116	31	224	6944	0	0.0	81	0.362	28	0.125	650	34	584	562	185	310	183	504	522	803	59	486	209	340	403	148	287	426	93	156	0	0	0	0	0	0	0	0
HOG0019118	30	440	13200	621	4.705	162	0.368	63	0.143	494	255	691	1055	806	458	315	829	991	1247	394	729	507	551	566	728	578	758	84	543	0	0	0	0	0	0	621	0
HOG0019129	31	419	12989	306	2.356	185	0.442	102	0.243	946	154	603	683	391	580	223	664	1238	926	315	654	881	522	741	927	1073	1036	1	125	0	0	0	0	0	0	306	0
HOG0019130	30	380	11400	389	3.412	209	0.55	114	0.3	750	478	523	652	385	650	374	314	371	1025	109	281	1114	491	1007	1083	465	626	113	200	0	0	0	0	0	0	389	0
HOG0019133	31	457	14167	809	5.71	294	0.643	178	0.389	800	306	747	574	906	777	396	852	726	1266	572	591	575	524	796	892	571	782	149	556	0	0	0	0	0	0	809	0
HOG0019134	31	774	23994	71	0.296	33	0.043	9	0.012	1485	309	1280	2215	1047	674	432	1390	2315	2880	745	1186	711	1254	1271	1228	1117	1424	338	622	0	0	0	0	0	0	71	0
HOG0019140	31	237	7347	47	0.64	51	0.215	31	0.131	408	64	344	546	248	273	159	484	620	555	149	239	548	600	399	539	255	467	124	279	0	0	0	0	0	0	47	0
HOG0019146	31	1277	39587	472	1.192	694	0.543	446	0.349	3953	899	1589	2391	1391	2203	1225	1227	2501	5082	840	1108	1727	1658	2473	2986	2161	2600	370	731	0	0	0	0	0	0	472	0
HOG0019147	31	149	4619	51	1.104	106	0.711	59	0.396	228	22	251	182	276	314	193	48	226	371	174	219	372	151	342	282	301	235	57	324	0	0	0	0	0	0	51	0
HOG0019155	30	224	6720	383	5.699	170	0.759	56	0.25	403	98	64	284	510	326	217	458	156	759	132	212	333	207	362	544	321	472	218	261	0	0	0	0	0	0	383	0
HOG0019166	30	363	10890	83	0.762	221	0.609	147	0.405	597	342	441	779	605	526	405	579	619	1218	157	441	568	387	448	802	603	671	208	411	0	0	0	0	0	0	83	0
HOG0019167	30	392	11760	298	2.534	258	0.658	200	0.51	956	138	679	699	232	859	317	512	782	992	267	246	765	471	869	723	594	982	190	189	0	0	0	0	0	0	298	0
HOG0019169	31	178	5518	84	1.522	80	0.449	23	0.129	186	89	292	505	272	534	67	230	303	525	63	165	407	118	254	174	257	536	124	333	0	0	0	0	0	0	84	0
HOG0019172	31	476	14756	359	2.433	171	0.359	80	0.168	909	244	373	777	877	611	330	957	890	2231	511	409	548	527	393	1069	942	919	301	579	0	0	0	0	0	0	359	0
HOG0019174	31	340	10540	517	4.905	161	0.474	89	0.262	733	264	448	876	189	774	405	253	541	721	126	338	974	435	937	714	521	468	121	185	0	0	0	0	0	0	517	0
HOG0019184	30	363	10890	69	0.634	153	0.421	99	0.273	1078	338	292	379	699	579	166	843	386	714	293	477	531	241	414	882	627	1071	419	392	0	0	0	1	0	0	68	0
HOG0019185	31	467	14477	121	0.836	97	0.208	42	0.09	1267	127	585	751	463	1119	373	651	698	1787	437	621	768	499	702	1123	643	871	281	590	0	0	0	0	0	0	121	0
HOG0019187	31	200	6200	290	4.677	139	0.695	83	0.415	365	107	208	410	62	467	101	330	471	958	89	92	424	286	378	363	236	357	36	170	0	0	0	0	0	0	290	0
HOG0019188	31	160	4960	36	0.726	57	0.356	16	0.1	134	123	795	432	245	218	64	95	396	345	168	386	181	61	233	438	100	255	155	100	0	0	0	0	0	0	36	0
HOG0019191	31	830	25730	530	2.06	329	0.396	197	0.237	1455	599	1221	1650	871	1750	503	1432	1191	2724	752	1058	1540	1042	1106	1936	1263	1967	523	617	0	0	0	0	0	0	530	0
HOG0019192	30	792	23760	696	2.929	119	0.15	52	0.066	1558	888	929	1634	705	1427	886	798	1103	1811	300	790	1796	1340	1111	2817	1456	858	232	625	0	0	0	0	0	0	696	0
HOG0019194	31	958	29698	312	1.051	624	0.651	450	0.47	1849	835	1551	2772	908	1377	947	631	1823	2558	459	793	2470	1366	1712	3635	1571	1097	235	797	0	0	0	0	0	0	312	0
HOG0019196	31	299	9269	58	0.626	162	0.542	109	0.365	706	474	395	783	355	545	409	469	503	736	174	383	359	538	552	750	386	585	43	66	0	0	0	0	0	0	58	0
HOG0019197	30	710	21300	1131	5.31	276	0.389	141	0.199	1948	225	1205	2679	676	995	287	511	806	1314	240	584	2057	1444	943	1743	879	1036	292	305	0	0	0	0	0	0	1131	0
HOG0019200	29	476	13804	364	2.637	390	0.819	332	0.697	704	708	675	851	720	429	398	1018	877	1086	250	719	686	561	469	1105	706	751	218	509	0	0	0	4	0	0	360	0
HOG0019201	31	679	21049	526	2.499	298	0.439	175	0.258	886	651	1190	1263	1005	822	735	1184	1491	2066	331	933	1142	1090	704	1766	892	1306	240	826	0	0	0	0	0	0	526	0
HOG0019202	29	944	27376	2518	9.198	494	0.523	329	0.349	2093	656	1110	1261	849	2127	847	596	975	2425	226	987	1935	1283	1277	3384	1398	1093	81	255	0	0	0	0	0	0	2518	0
HOG0019203	31	574	17794	723	4.063	222	0.387	108	0.188	942	252	666	1058	677	681	446	948	1494	1884	376	724	1382	690	827	1746	797	840	118	523	0	0	0	0	0	0	723	0
HOG0019204	31	522	16182	223	1.378	100	0.192	38	0.073	1028	186	868	1333	772	970	187	714	1344	2085	200	672	728	848	800	1012	778	946	59	429	0	0	0	1	0	0	222	0
HOG0019205	31	2061	63891	2530	3.96	326	0.158	140	0.068	4552	983	3245	3755	2139	3555	1387	2393	3853	6359	1305	2357	3367	3486	3846	6700	3286	3200	483	1110	0	0	0	0	0	0	2530	0
HOG0019206	30	1467	44010	206	0.468	967	0.659	764	0.521	2948	1208	2509	3760	1286	1707	1075	2146	2694	3764	793	2654	2098	2059	1714	5181	2619	2407	495	687	0	0	0	0	0	0	206	0
HOG0019208	31	338	10478	33	0.315	227	0.672	186	0.55	693	155	704	900	387	451	274	584	770	1137	315	241	523	486	745	511	529	538	98	404	0	0	0	0	0	0	33	0
HOG0019209	30	689	20670	432	2.09	128	0.186	32	0.046	1582	628	1094	1177	485	671	587	1384	1137	3002	640	843	641	1112	894	1516	1063	1251	115	416	0	0	0	0	0	0	432	0
HOG0019211	29	1079	31291	3046	9.734	893	0.828	737	0.683	1009	699	1528	1907	1006	990	905	1620	2223	3045	575	1544	1379	1317	1344	3470	1485	1352	291	556	0	0	0	0	0	0	3046	0
HOG0019212	29	1553	45037	1057	2.347	987	0.636	695	0.448	2726	483	1772	2457	1224	1721	1255	1697	3154	3382	679	2080	2771	4109	1571	6085	2989	2847	88	890	0	0	0	0	0	0	1057	0
HOG0019213	31	1097	34007	823	2.42	191	0.174	81	0.074	2778	811	2005	2709	1218	1470	804	1957	1733	4013	1172	1485	1441	2149	1108	1759	1210	2233	395	734	0	0	0	6	0	0	817	0
HOG0019215	31	459	14229	540	3.795	288	0.627	158	0.344	675	354	525	1817	506	595	434	332	1323	736	167	644	486	848	1640	1144	411	412	215	425	0	0	0	3	0	0	537	0
HOG0019216	31	333	10323	219	2.121	140	0.42	89	0.267	681	38	697	1388	415	366	80	461	824	746	220	366	430	831	417	618	549	659	164	154	0	0	0	1	0	0	218	0
HOG0019218	31	747	23157	1079	4.659	175	0.234	87	0.116	1320	248	1738	1214	1016	2931	371	952	860	1433	514	957	794	684	2029	2103	841	994	242	837	0	0	0	0	0	0	1079	0
HOG0019221	31	1033	32023	808	2.523	449	0.435	251	0.243	1484	190	1351	1916	1088	2210	695	1360	1684	1766	808	1197	4214	2302	2341	2505	1608	1814	217	465	0	0	0	0	0	0	808	0
HOG0019222	30	233	6990	111	1.588	129	0.554	82	0.352	454	122	350	345	325	320	533	172	177	361	171	207	729	301	213	813	568	367	144	207	0	0	0	0	0	0	111	0
HOG0019223	31	735	22785	208	0.913	132	0.18	57	0.078	2928	92	380	778	555	1273	224	929	683	2572	398	1122	1664	2302	427	2895	2420	839	61	35	0	0	0	1	0	0	207	0
HOG0019225	30	772	23160	325	1.403	527	0.683	427	0.553	962	718	1018	1590	1331	1306	521	1409	1456	2055	558	1431	657	737	1003	1858	1223	1544	334	1124	0	0	0	1	0	0	324	0
HOG0019228	31	747	23157	1054	4.552	578	0.774	488	0.653	1354	420	1039	1968	586	1153	398	1219	1852	1874	408	1040	1109	1049	1073	2081	1419	1428	159	474	0	0	0	4	0	0	1050	0
HOG0019229	31	309	9579	80	0.835	190	0.615	127	0.411	736	355	272	429	220	686	133	417	1007	424	200	415	993	412	629	970	511	406	35	249	0	0	0	1	0	0	79	0
HOG0019230	30	2060	61800	436	0.706	822	0.399	456	0.221	3140	1087	3175	4914	2693	3018	1780	2875	3171	6789	1462	2137	4116	2787	2825	6331	3327	3755	550	1432	0	0	0	0	0	0	436	0
HOG0019231	23	163	3749	79	2.107	90	0.552	34	0.209	320	64	278	188	78	247	84	94	259	453	134	51	164	83	247	365	86	175	0	300	0	0	0	0	0	0	79	0
HOG0019235	31	491	15221	477	3.134	127	0.259	62	0.126	735	916	701	719	401	711	446	1030	591	1743	261	600	555	459	1166	1422	971	824	99	394	0	0	0	0	0	0	477	0
HOG0019236	31	680	21080	522	2.476	106	0.156	61	0.09	1552	194	1014	2681	974	451	336	1173	1788	1606	380	941	751	990	1798	673	614	957	575	1110	0	0	0	4	0	0	518	0
HOG0019237	31	159	4929	139	2.82	109	0.686	74	0.465	262	102	225	597	129	239	200	320	359	366	54	182	300	203	422	336	64	218	3	209	0	0	0	0	0	0	139	0
HOG0019238	31	490	15190	88	0.579	223	0.455	172	0.351	1219	192	691	869	486	932	390	1108	1150	1490	314	613	699	605	654	1076	929	1178	125	382	0	0	0	0	0	0	88	0
HOG0019240	31	596	18476	1012	5.477	455	0.763	346	0.581	981	858	1035	1121	665	1455	282	881	920	1301	382	830	782	785	1123	1216	1038	743	256	810	0	0	0	0	0	0	1012	0
HOG0019245	31	743	23033	396	1.719	249	0.335	144	0.194	1161	624	1200	1523	762	1452	715	1279	1731	2479	329	802	1179	910	1491	1682	1071	1397	275	575	0	0	0	1	0	0	395	0
HOG0019246	31	613	19003	343	1.805	227	0.37	121	0.197	1315	220	856	2288	530	761	323	1011	1941	1907	495	605	400	1441	1204	1009	811	967	61	515	0	0	0	1	0	0	342	0
HOG0019249	31	816	25296	772	3.052	341	0.418	187	0.229	1276	1025	821	1057	884	1319	1138	656	2052	1732	602	1180	2069	1751	861	2409	1466	1420	64	742	0	0	0	0	0	0	772	0
HOG0019250	31	328	10168	34	0.334	88	0.268	44	0.134	501	187	1021	976	478	476	124	463	1417	780	234	314	362	465	504	489	637	522	30	154	0	0	0	0	0	0	34	0
HOG0019255	31	424	13144	800	6.086	137	0.323	91	0.215	906	140	755	973	468	968	173	145	1101	514	149	823	505	538	356	1671	654	708	530	267	0	0	0	0	0	0	800	0
HOG0019257	30	808	24240	876	3.614	234	0.29	71	0.088	1316	423	1093	1376	1015	1628	583	1209	1246	2075	570	799	1698	1191	1272	2530	1248	1260	237	595	0	0	0	0	0	0	876	0
HOG0019259	30	533	15990	31	0.194	399	0.749	300	0.563	1093	58	1097	1765	384	799	385	700	1347	1870	248	627	203	946	755	1709	695	1071	16	191	0	0	0	0	0	0	31	0
HOG0019260	31	694	21514	539	2.505	141	0.203	72	0.104	1467	310	1045	1333	603	2017	538	977	1309	1859	702	648	1131	804	1199	1607	1371	1643	96	316	0	0	0	0	0	0	539	0
HOG0019262	31	450	13950	204	1.462	158	0.351	98	0.218	970	202	729	1053	550	638	411	850	1223	1290	144	681	278	953	662	1269	727	813	29	274	0	0	0	2	0	0	202	0
HOG0019265	31	2211	68541	2667	3.891	1204	0.545	835	0.378	2850	956	3314	3511	2224	3844	1748	3529	3907	5688	917	3569	3161	2723	3174	6246	5399	5313	1122	2679	0	0	0	4	0	0	2663	0
HOG0019268	31	451	13981	480	3.433	171	0.379	84	0.186	473	123	699	1110	392	336	785	725	480	1388	425	694	1160	580	1231	1344	450	520	180	406	0	0	0	0	0	0	480	0
HOG0019270	30	475	14250	590	4.14	353	0.743	273	0.575	834	59	1233	2771	262	540	398	409	983	908	205	631	491	665	892	1072	628	560	70	49	0	0	0	0	0	0	590	0
HOG0019273	31	548	16988	175	1.03	318	0.58	226	0.412	1293	269	736	1169	472	943	331	968	1129	1867	415	904	749	955	979	1099	714	1294	187	340	0	0	0	0	0	0	175	0
HOG0019274	31	775	24025	513	2.135	255	0.329	136	0.175	1201	739	1248	2175	819	1139	594	877	1910	1715	686	1174	1385	1098	1468	1966	910	1466	304	638	0	0	0	0	0	0	513	0
HOG0019275	30	299	8970	304	3.389	131	0.438	81	0.271	635	105	607	1045	252	465	67	265	476	717	143	466	243	487	643	913	553	275	130	179	0	0	0	1	0	0	303	0
HOG0019279	29	968	28072	1216	4.332	319	0.33	211	0.218	1341	353	1995	1717	1556	1229	557	1608	1827	2996	895	1217	969	1384	1559	1400	1397	1536	269	1051	0	0	0	0	0	0	1216	0
HOG0019295	30	2463	73890	2575	3.485	1178	0.478	768	0.312	2946	1830	3233	4630	1443	6021	1497	4148	2407	4252	777	2851	5125	3461	3534	5908	7504	5435	1221	3092	0	0	0	0	0	0	2575	0
HOG0019297	31	737	22847	407	1.781	351	0.476	253	0.343	1985	258	1190	1080	1011	2126	527	1386	1635	2062	392	1056	997	900	838	1486	1132	1533	295	551	0	0	0	0	0	0	407	0
HOG0019298	30	954	28620	531	1.855	462	0.484	332	0.348	1385	509	1453	2189	570	1545	844	980	2326	2570	551	1662	1590	1868	1022	3236	1734	1385	170	500	0	0	0	0	0	0	531	0
HOG0019300	30	1176	35280	998	2.829	521	0.443	302	0.257	2316	856	1625	1177	1536	2582	557	1339	1201	3027	848	1510	3534	2214	1477	2859	1993	2202	28	1401	0	0	0	3	0	0	995	0
HOG0019301	31	587	18197	554	3.044	463	0.789	372	0.634	1086	216	896	1369	397	1049	264	615	1909	1323	98	949	964	844	1064	2279	1048	813	153	307	0	0	0	6	0	0	548	0
HOG0019302	31	433	13423	192	1.43	238	0.55	150	0.346	1069	127	744	570	676	847	219	667	1029	1408	423	642	583	546	297	900	762	812	398	512	0	0	0	0	0	0	192	0
HOG0019303	30	798	23940	533	2.226	282	0.353	123	0.154	1697	159	1229	1655	736	1159	663	891	1062	1542	382	857	2402	1379	1176	2861	1510	1401	236	410	0	0	0	4	0	0	529	0
HOG0019304	31	861	26691	4439	16.631	428	0.497	289	0.336	1462	423	1189	1680	856	1729	466	1111	1905	1878	507	810	916	1096	841	1518	1476	1770	141	478	0	0	0	0	0	0	4439	0
HOG0019307	31	599	18569	334	1.799	279	0.466	162	0.27	1049	198	638	858	690	1227	348	860	1522	1567	555	1020	1433	976	876	1660	820	955	265	718	0	0	0	0	0	0	334	0
HOG0019308	31	199	6169	100	1.621	35	0.176	22	0.111	349	91	405	718	92	241	250	408	585	709	176	209	60	428	365	364	199	208	31	181	0	0	0	1	0	0	99	0
HOG0019316	30	807	24210	628	2.594	362	0.449	241	0.299	1203	500	1399	1568	1285	1180	578	1368	1769	2548	529	986	1353	1089	829	1722	1124	1372	309	871	0	0	0	0	0	0	628	0
HOG0019319	31	1042	32302	694	2.148	158	0.152	84	0.081	2076	280	1712	3593	752	2086	369	1721	3303	2061	831	1064	1006	1317	2927	2213	1397	1973	150	777	0	0	0	3	0	0	691	0
HOG0019320	31	1037	32147	298	0.927	255	0.246	159	0.153	2130	383	1666	2390	930	1589	671	1115	4267	2329	435	1531	2757	1165	1034	2768	1732	1806	311	840	0	0	0	0	0	0	298	0
HOG0019322	30	186	5580	109	1.953	96	0.516	59	0.317	325	168	232	247	294	250	110	389	433	639	127	341	255	278	381	396	192	178	10	226	0	0	0	0	0	0	109	0
HOG0019323	30	245	7350	323	4.395	158	0.645	117	0.478	421	303	251	329	296	586	260	520	428	424	184	406	211	418	282	553	472	393	111	179	0	0	0	0	0	0	323	0
HOG0019324	30	1063	31890	179	0.561	551	0.518	419	0.394	2302	827	1086	1884	894	2124	1075	1467	1947	2307	941	1726	2585	1496	1139	3938	1871	1698	60	344	0	0	0	0	0	0	179	0
HOG0019328	31	1375	42625	636	1.492	393	0.286	197	0.143	1961	798	2930	4051	1754	1961	791	1885	2942	3903	839	1900	1466	1977	2118	4009	2200	2527	481	1496	0	0	0	4	0	0	632	0
HOG0019330	31	285	8835	332	3.758	198	0.695	117	0.411	625	103	444	459	431	649	390	437	589	845	240	278	502	316	402	545	332	492	166	258	0	0	0	1	0	0	331	0
HOG0019333	31	1843	57133	1011	1.77	538	0.292	301	0.163	4301	1188	3071	3695	1607	2719	1710	3114	3465	7228	1358	2117	2510	3053	2678	3735	3095	3877	640	961	0	0	0	1	0	0	1010	0
HOG0019335	30	109	3270	8	0.245	14	0.128	9	0.083	121	60	150	178	121	166	31	107	556	330	92	147	90	89	224	252	270	189	0	89	0	0	0	0	0	0	8	0
HOG0019340	31	437	13547	238	1.757	175	0.4	96	0.22	832	161	484	537	245	523	273	444	633	990	220	702	1609	701	1013	2344	651	577	60	310	0	0	0	1	0	0	237	0
HOG0019343	31	297	9207	273	2.965	184	0.62	132	0.444	561	256	491	666	547	492	340	435	508	1155	157	337	299	336	492	478	404	599	120	261	0	0	0	1	0	0	272	0
HOG0019346	31	1652	51212	1928	3.765	890	0.539	620	0.375	3312	1563	2513	4065	1395	2344	1915	1933	4382	3912	911	1915	3640	2123	2439	5358	2909	1920	93	642	0	0	0	1	0	0	1927	0
HOG0019347	31	289	8959	200	2.232	83	0.287	40	0.138	547	2	630	894	563	570	32	407	403	885	180	442	540	486	403	472	507	609	32	155	0	0	0	0	0	0	200	0
HOG0019348	30	679	20370	5	0.025	111	0.163	55	0.081	1287	273	826	855	360	1816	541	1404	509	1593	177	1082	966	2426	539	1965	2091	1384	151	120	0	0	0	0	0	0	5	0
HOG0019349	31	234	7254	86	1.186	95	0.406	64	0.274	418	199	381	453	283	506	147	437	398	578	225	378	595	213	324	351	548	472	33	229	0	0	0	0	0	0	86	0
HOG0019350	31	511	15841	230	1.452	186	0.364	116	0.227	842	501	559	977	565	1051	936	849	565	1312	314	779	868	671	979	1025	899	840	283	796	0	0	0	0	0	0	230	0
HOG0019351	30	4457	133710	2003	1.498	3456	0.775	2743	0.615	8681	619	6702	8017	6251	5822	2644	9150	9693	13858	2426	8519	4815	6545	4667	10712	8920	7869	897	4900	0	0	0	1	0	0	2002	0
HOG0019361	31	554	17174	1134	6.603	268	0.484	170	0.307	940	230	715	1238	719	988	451	1045	1270	1703	475	579	759	656	926	1002	763	937	225	419	0	0	0	3	0	0	1131	0
HOG0019362	30	724	21720	659	3.034	432	0.597	273	0.377	1292	350	1624	1784	1133	942	399	1139	1869	1930	622	764	877	1169	765	1429	834	1494	97	548	0	0	0	0	0	0	659	0
HOG0019363	31	209	6479	70	1.08	87	0.416	37	0.177	366	181	276	442	254	351	173	266	410	712	185	271	279	463	224	370	268	526	117	275	0	0	0	0	0	0	70	0
HOG0019366	31	283	8773	189	2.154	40	0.141	30	0.106	525	212	396	569	457	183	155	461	593	1071	298	271	454	534	415	505	330	530	178	447	0	0	0	0	0	0	189	0
